date_heure	date	heure	H_cumul	Traitement	BAC	Ligne	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	CD1	CD2	CD3	CD4	CD5	CD6	CD7	CD8	CD9	CD10	T1	T2	T3	T4	T5	T6	T7	T8	T9	T10	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	I1	I2	I3	I4	I5	I6	I7	I8	I9	I10
2/3/10 12:10	02/03/2010	12:10	18	Guatemala	Guatemala_2	L8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	OT	NA	ST	ST	ST	ST_AR	NA	OT	NA	ST	CP411	CP412	CP413	CP414	CP415	CP416	CP417	CP418	CP419	CP420
2/3/10 12:10	02/03/2010	12:10	18	Guatemala	Guatemala_2	L9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ST	NA	NA	ST	ST_AR	ST	ST	NA	ST	CP421	CP422	CP423	CP424	CP425	CP426	CP427	CP428	CP429	CP430
2/3/10 12:10	02/03/2010	12:10	18	Guatemala	Guatemala_2	L10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ST	ST_AR	NA	ST	NA	ST	NA	ST	NA	OT	CP431	CP432	CP433	CP434	CP435	CP436	CP437	CP438	CP439	CP440
2/3/10 18:10	02/03/2010	18:10	24	Guatemala	Guatemala_1	L1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ST	ST_AR	ST	ST	ST	NA	ST	ST	AR	ST	CP341	CP342	CP343	CP344	CP345	CP346	CP347	CP348	CP349	CP350
2/3/10 18:10	02/03/2010	18:10	24	Guatemala	Guatemala_1	L2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ST	NA	ST	ST	OT	NA	AR	NA	NA	AR	CP351	CP352	CP353	CP354	CP355	CP356	CP357	CP358	CP359	CP360
2/3/10 18:10	02/03/2010	18:10	24	Guatemala	Guatemala_1	L3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AR	ST	ST	NA	ST	NA	ST	ST	ST_AR	AR	CP361	CP362	CP363	CP364	CP365	CP366	CP367	CP368	CP369	CP370
2/3/10 18:10	02/03/2010	18:10	24	Guatemala	Guatemala_1	L4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ST	AR	NA	OT	NA	ST_AR	ST	NA	NA	ST	CP371	CP372	CP373	CP374	CP375	CP376	CP377	CP378	CP379	CP380
2/3/10 18:10	02/03/2010	18:10	24	Guatemala	Guatemala_1	L5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ST	AR	AR	OT	AR	ST	ST	ST	ST	ST	CP381	CP382	CP383	CP384	CP385	CP386	CP387	CP388	CP389	CP390
2/3/10 18:10	02/03/2010	18:10	24	Guatemala	Guatemala_2	L6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AR	ST_AR	OT	ST	ST	ST_AR	ST	NA	NA	AR	CP391	CP392	CP393	CP394	CP395	CP396	CP397	CP398	CP399	CP400
2/3/10 18:10	02/03/2010	18:10	24	Guatemala	Guatemala_2	L7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ST	ST	ST	NA	AR	ST	ST	AR	NA	ST	CP401	CP402	CP403	CP404	CP405	CP406	CP407	CP408	CP409	CP410
2/3/10 18:10	02/03/2010	18:10	24	Guatemala	Guatemala_2	L8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ST	NA	ST	ST	ST	AR	NA	ST	NA	AR	CP411	CP412	CP413	CP414	CP415	CP416	CP417	CP418	CP419	CP420
2/3/10 18:10	02/03/2010	18:10	24	Guatemala	Guatemala_2	L9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ST	NA	OT	ST	AR	ST	ST	NA	ST	CP421	CP422	CP423	CP424	CP425	CP426	CP427	CP428	CP429	CP430
2/3/10 18:10	02/03/2010	18:10	24	Guatemala	Guatemala_2	L10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ST	AR	NA	ST	ST	ST	NA	ST	NA	OT	CP431	CP432	CP433	CP434	CP435	CP436	CP437	CP438	CP439	CP440
3/3/10 7:40	03/03/2010	7:40	38	Guatemala	Guatemala_1	L1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ST	AR	AR	ST	ST	NA	ST	ST	AR	AR	CP341	CP342	CP343	CP344	CP345	CP346	CP347	CP348	CP349	CP350
3/3/10 7:40	03/03/2010	7:40	38	Guatemala	Guatemala_1	L2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ST	OT	ST	ST	OT	NA	AR	NA	NA	AR	CP351	CP352	CP353	CP354	CP355	CP356	CP357	CP358	CP359	CP360
3/3/10 7:40	03/03/2010	7:40	38	Guatemala	Guatemala_1	L3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AR	AR	ST	NA	AR	NA	ST	ST	ST_AR	AR	CP361	CP362	CP363	CP364	CP365	CP366	CP367	CP368	CP369	CP370
3/3/10 7:40	03/03/2010	7:40	38	Guatemala	Guatemala_1	L4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ST	AR	NA	OT	NA	ST_AR	ST	NA	NA	ST	CP371	CP372	CP373	CP374	CP375	CP376	CP377	CP378	CP379	CP380
3/3/10 7:40	03/03/2010	7:40	38	Guatemala	Guatemala_1	L5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ST	AR	AR	OT	AR	ST	ST	ST	ST	AR	CP381	CP382	CP383	CP384	CP385	CP386	CP387	CP388	CP389	CP390
3/3/10 7:40	03/03/2010	7:40	38	Guatemala	Guatemala_2	L6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AR	AR	ST	ST	AR	ST_AR	ST	ST	OT	AR	CP391	CP392	CP393	CP394	CP395	CP396	CP397	CP398	CP399	CP400
3/3/10 7:40	03/03/2010	7:40	38	Guatemala	Guatemala_2	L7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AR	ST	ST	NA	OC	ST	ST	AR	NA	ST	CP401	CP402	CP403	CP404	CP405	CP406	CP407	CP408	CP409	CP410
3/3/10 7:40	03/03/2010	7:40	38	Guatemala	Guatemala_2	L8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AR	NA	ST	ST	AR	AR	NA	ST	NA	AR	CP411	CP412	CP413	CP414	CP415	CP416	CP417	CP418	CP419	CP420
3/3/10 7:40	03/03/2010	7:40	38	Guatemala	Guatemala_2	L9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ST	NA	OT	ST	AR	ST	ST	NA	ST	CP421	CP422	CP423	CP424	CP425	CP426	CP427	CP428	CP429	CP430
3/3/10 7:40	03/03/2010	7:40	38	Guatemala	Guatemala_2	L10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ST	AR	OT	ST	AR	ST	NA	ST	NA	AR	CP431	CP432	CP433	CP434	CP435	CP436	CP437	CP438	CP439	CP440
3/3/10 11:50	03/03/2010	11:50	42	Guatemala	Guatemala_1	L1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ST	AR	AR	ST	ST	NA	ST	ST	AR	AR	CP341	CP342	CP343	CP344	CP345	CP346	CP347	CP348	CP349	CP350
3/3/10 11:50	03/03/2010	11:50	42	Guatemala	Guatemala_1	L2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ST	OT	ST	ST	OT	NA	AR	NA	NA	AR	CP351	CP352	CP353	CP354	CP355	CP356	CP357	CP358	CP359	CP360
3/3/10 11:50	03/03/2010	11:50	42	Guatemala	Guatemala_1	L3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AR	AR	ST	NA	AR	NA	ST	ST	ST_AR	AR	CP361	CP362	CP363	CP364	CP365	CP366	CP367	CP368	CP369	CP370
3/3/10 11:50	03/03/2010	11:50	42	Guatemala	Guatemala_1	L4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ST	AR	NA	ST	NA	ST_AR	ST	NA	NA	ST	CP371	CP372	CP373	CP374	CP375	CP376	CP377	CP378	CP379	CP380
3/3/10 11:50	03/03/2010	11:50	42	Guatemala	Guatemala_1	L5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ST	AR	AR	OT	AR	ST	ST	ST	ST	AR	CP381	CP382	CP383	CP384	CP385	CP386	CP387	CP388	CP389	CP390
3/3/10 11:50	03/03/2010	11:50	42	Guatemala	Guatemala_2	L6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AR	AR	ST	ST	AR	ST_AR	ST	ST	OT	AR	CP391	CP392	CP393	CP394	CP395	CP396	CP397	CP398	CP399	CP400
3/3/10 11:50	03/03/2010	11:50	42	Guatemala	Guatemala_2	L7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AR	ST	ST	OT	OC	ST	ST	AR	NA	ST	CP401	CP402	CP403	CP404	CP405	CP406	CP407	CP408	CP409	CP410
3/3/10 11:50	03/03/2010	11:50	42	Guatemala	Guatemala_2	L8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AR	NA	ST	ST	AR	AR	NA	AR	NA	AR	CP411	CP412	CP413	CP414	CP415	CP416	CP417	CP418	CP419	CP420
3/3/10 11:50	03/03/2010	11:50	42	Guatemala	Guatemala_2	L9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ST	NA	OT	ST	AR	ST	ST	NA	ST	CP421	CP422	CP423	CP424	CP425	CP426	CP427	CP428	CP429	CP430
3/3/10 11:50	03/03/2010	11:50	42	Guatemala	Guatemala_2	L10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ST	AR	OT	ST	AR	ST	NA	ST	NA	AR	CP431	CP432	CP433	CP434	CP435	CP436	CP437	CP438	CP439	CP440
3/3/10 18:00	03/03/2010	18:00	48	Guatemala	Guatemala_1	L1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ST	AR	AR	ST	ST	NA	ST	AR	AR	AR	CP341	CP342	CP343	CP344	CP345	CP346	CP347	CP348	CP349	CP350
3/3/10 18:00	03/03/2010	18:00	48	Guatemala	Guatemala_1	L2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ST	ST	ST	ST	ST	NA	AR	NA	NA	AR	CP351	CP352	CP353	CP354	CP355	CP356	CP357	CP358	CP359	CP360
3/3/10 18:00	03/03/2010	18:00	48	Guatemala	Guatemala_1	L3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AR	AR	AR	ST	AR	NA	ST	ST	AR	AR	CP361	CP362	CP363	CP364	CP365	CP366	CP367	CP368	CP369	CP370
3/3/10 18:00	03/03/2010	18:00	48	Guatemala	Guatemala_1	L4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ST	AR	NA	ST	NA	ST_AR	ST	NA	NA	ST	CP371	CP372	CP373	CP374	CP375	CP376	CP377	CP378	CP379	CP380
3/3/10 18:00	03/03/2010	18:00	48	Guatemala	Guatemala_1	L5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ST	AR	AR	ST_AR	AR	ST	AR	ST	ST	AR	CP381	CP382	CP383	CP384	CP385	CP386	CP387	CP388	CP389	CP390
3/3/10 18:00	03/03/2010	18:00	48	Guatemala	Guatemala_2	L6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AR	AR	ST	ST	AR	ST_AR	ST	ST	OT	AR	CP391	CP392	CP393	CP394	CP395	CP396	CP397	CP398	CP399	CP400
3/3/10 18:00	03/03/2010	18:00	48	Guatemala	Guatemala_2	L7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AR	ST	ST	ST	OC	ST	ST	AR	NA	ST	CP401	CP402	CP403	CP404	CP405	CP406	CP407	CP408	CP409	CP410
3/3/10 18:00	03/03/2010	18:00	48	Guatemala	Guatemala_2	L8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AR	NA	ST	ST	AR	AR	NA	AR	ST	AR	CP411	CP412	CP413	CP414	CP415	CP416	CP417	CP418	CP419	CP420
3/3/10 18:00	03/03/2010	18:00	48	Guatemala	Guatemala_2	L9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ST	ST	ST	AR	AR	ST	ST	ST_AR	ST	CP421	CP422	CP423	CP424	CP425	CP426	CP427	CP428	CP429	CP430
3/3/10 18:00	03/03/2010	18:00	48	Guatemala	Guatemala_2	L10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ST	AR	ST	ST	AR	ST	NA	ST	NA	AR	CP431	CP432	CP433	CP434	CP435	CP436	CP437	CP438	CP439	CP440
4/3/10 9:10	04/03/2010	9:10	63	Guatemala	Guatemala_1	L1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AR	AR	AR	AR	AR	ST_AR	ST	AR	AR	AR	CP341	CP342	CP343	CP344	CP345	CP346	CP347	CP348	CP349	CP350
4/3/10 9:10	04/03/2010	9:10	63	Guatemala	Guatemala_1	L2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ST	ST	ST	ST	ST	NA	AR	ST	NA	AR	CP351	CP352	CP353	CP354	CP355	CP356	CP357	CP358	CP359	CP360
4/3/10 9:10	04/03/2010	9:10	63	Guatemala	Guatemala_1	L3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AR	AR	AR	ST	AR	ST_AR	ST	ST	AR	AR	CP361	CP362	CP363	CP364	CP365	CP366	CP367	CP368	CP369	CP370
4/3/10 9:10	04/03/2010	9:10	63	Guatemala	Guatemala_1	L4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ST	AR	NA	ST	NA	ST_AR	ST	ST	ST_AR	ST	CP371	CP372	CP373	CP374	CP375	CP376	CP377	CP378	CP379	CP380
4/3/10 9:10	04/03/2010	9:10	63	Guatemala	Guatemala_1	L5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ST	AR	AR	AR	AR	ST	AR	ST	ST	AR	CP381	CP382	CP383	CP384	CP385	CP386	CP387	CP388	CP389	CP390
4/3/10 9:10	04/03/2010	9:10	63	Guatemala	Guatemala_2	L6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AR	AR	ST	ST	AR	AR	ST	ST	ST_AR	AR	CP391	CP392	CP393	CP394	CP395	CP396	CP397	CP398	CP399	CP400
4/3/10 9:10	04/03/2010	9:10	63	Guatemala	Guatemala_2	L7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AR	ST	AR	ST	OC	ST	ST	AR	AR	AR	CP401	CP402	CP403	CP404	CP405	CP406	CP407	CP408	CP409	CP410
4/3/10 9:10	04/03/2010	9:10	63	Guatemala	Guatemala_2	L8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AR	AR	ST	ST	AR	AR	NA	AR	ST	AR	CP411	CP412	CP413	CP414	CP415	CP416	CP417	CP418	CP419	CP420
4/3/10 9:10	04/03/2010	9:10	63	Guatemala	Guatemala_2	L9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AR	AR	ST	AR	AR	AR	AR	ST	ST_AR	AR	CP421	CP422	CP423	CP424	CP425	CP426	CP427	CP428	CP429	CP430
4/3/10 9:10	04/03/2010	9:10	63	Guatemala	Guatemala_2	L10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ST	AR	ST	AR	AR	AR	AR	ST	AR	AR	CP431	CP432	CP433	CP434	CP435	CP436	CP437	CP438	CP439	CP440
4/3/10 13:30	04/03/2010	13:30	68	Guatemala	Guatemala_1	L1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AR	AR	AR	AR	AR	ST_AR	ST	AR	AR	AR	CP341	CP342	CP343	CP344	CP345	CP346	CP347	CP348	CP349	CP350
4/3/10 13:30	04/03/2010	13:30	68	Guatemala	Guatemala_1	L2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AR	ST	AR	ST	ST	AR	AR	ST	OT	AR	CP351	CP352	CP353	CP354	CP355	CP356	CP357	CP358	CP359	CP360
4/3/10 13:30	04/03/2010	13:30	68	Guatemala	Guatemala_1	L3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AR	AR	AR	AR	AR	ST_AR	ST	ST	AR	AR	CP361	CP362	CP363	CP364	CP365	CP366	CP367	CP368	CP369	CP370
4/3/10 13:30	04/03/2010	13:30	68	Guatemala	Guatemala_1	L4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ST	AR	NA	AR	NA	ST_AR	ST	AR	AR	AR	CP371	CP372	CP373	CP374	CP375	CP376	CP377	CP378	CP379	CP380
4/3/10 13:30	04/03/2010	13:30	68	Guatemala	Guatemala_1	L5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ST	AR	AR	AR	AR	ST	AR	AR	ST	AR	CP381	CP382	CP383	CP384	CP385	CP386	CP387	CP388	CP389	CP390
4/3/10 13:30	04/03/2010	13:30	68	Guatemala	Guatemala_2	L6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AR	AR	ST	ST	AR	AR	AR	ST	AR	AR	CP391	CP392	CP393	CP394	CP395	CP396	CP397	CP398	CP399	CP400
